LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
73000.0,1,1,1,21,0,2,0,2,0,0,49200.0,78300.0,22600.0,74800.0,92300.0,150700.0,12700.0,19300.0,10900.0,11900.0,22700.0,16000.0,1
185000.0,1,2,2,37,0,0,0,1,3,-1,56100.0,7700.0,31900.0,11300.0,37200.0,168300.0,5100.0,5700.0,3100.0,6300.0,4700.0,8500.0,0
230000.0,1,2,2,42,0,-1,1,1,0,0,82400.0,42700.0,144400.0,46100.0,3600.0,15500.0,400.0,18700.0,1400.0,6000.0,15500.0,4200.0,0
53000.0,1,2,2,60,0,2,0,1,2,0,10100.0,75500.0,37100.0,16700.0,167600.0,27200.0,4000.0,2900.0,10700.0,37800.0,22400.0,6700.0,0
383000.0,2,2,1,47,3,2,-1,1,0,-1,22700.0,3600.0,25900.0,75100.0,62500.0,57200.0,3400.0,34000.0,14300.0,13700.0,16900.0,6500.0,0
33000.0,2,2,3,46,0,0,2,2,-1,0,83700.0,37800.0,18600.0,58400.0,26100.0,34500.0,1300.0,9000.0,5100.0,11900.0,11400.0,32500.0,0
344000.0,1,3,2,21,0,-1,0,-1,0,0,81600.0,17900.0,24400.0,19900.0,26800.0,15500.0,2400.0,13300.0,17900.0,12400.0,5400.0,17000.0,0
33000.0,2,1,2,38,2,0,-1,0,0,0,11000.0,15200.0,52300.0,7300.0,15300.0,66900.0,3500.0,30400.0,7600.0,4400.0,9700.0,14300.0,0
55000.0,2,2,2,39,0,0,0,0,1,0,115500.0,137300.0,103700.0,51100.0,24400.0,45500.0,5900.0,9400.0,26600.0,9900.0,14000.0,9200.0,0
187000.0,1,3,1,30,0,3,0,-1,0,3,49500.0,36900.0,99600.0,40000.0,66100.0,82800.0,13100.0,9200.0,9800.0,22700.0,4200.0,12500.0,0
141000.0,2,1,1,22,3,0,1,-1,-1,-1,71100.0,79000.0,12800.0,6200.0,59000.0,60200.0,3200.0,6900.0,5600.0,5500.0,8800.0,8800.0,0
97000.0,2,3,2,39,0,0,1,0,0,0,201300.0,90600.0,122300.0,30000.0,42800.0,44300.0,34100.0,5000.0,4200.0,14600.0,5600.0,15300.0,0
373000.0,1,2,2,21,0,0,0,0,1,0,55600.0,9700.0,25000.0,22800.0,16600.0,23600.0,9400.0,19400.0,18000.0,20000.0,7300.0,11400.0,0
42000.0,2,2,2,32,0,1,-1,2,-1,-1,75300.0,139200.0,29800.0,6500.0,57900.0,14900.0,4000.0,11300.0,1100.0,12900.0,8900.0,22600.0,0
118000.0,2,2,1,40,2,3,0,0,1,-1,27200.0,10300.0,43100.0,38900.0,26800.0,16500.0,13200.0,17500.0,6300.0,7900.0,11000.0,1100.0,0
204000.0,2,1,2,38,0,2,0,0,0,1,25000.0,84800.0,46700.0,20900.0,73100.0,108100.0,18500.0,14600.0,18200.0,15100.0,3900.0,7500.0,0
165000.0,1,1,2,38,0,0,0,1,-1,0,29800.0,15500.0,186400.0,3600.0,56300.0,126900.0,44100.0,4500.0,22700.0,22700.0,10600.0,29500.0,0
79000.0,1,2,1,33,2,0,0,-1,0,-1,54500.0,19300.0,34600.0,36500.0,108700.0,12400.0,10900.0,5000.0,6100.0,6600.0,10600.0,22200.0,1
81000.0,2,1,1,28,3,3,1,0,0,0,164100.0,38000.0,24200.0,85200.0,3400.0,61800.0,24900.0,10100.0,5500.0,1600.0,11600.0,11100.0,1
242000.0,2,1,2,30,-1,-1,-1,0,1,-1,90100.0,16200.0,123500.0,21200.0,19100.0,21900.0,9300.0,11000.0,23200.0,14700.0,8800.0,11700.0,1
249000.0,1,4,2,21,0,-1,2,-1,0,2,64100.0,42900.0,52300.0,60400.0,39300.0,54300.0,2800.0,4400.0,15600.0,27600.0,6900.0,4900.0,0
168000.0,2,1,2,25,3,0,0,0,0,0,91500.0,56600.0,49800.0,58100.0,43200.0,30900.0,9300.0,13300.0,6100.0,20300.0,3700.0,1100.0,0
65000.0,1,3,2,42,1,0,1,1,-1,1,76900.0,27300.0,45400.0,27000.0,8300.0,42400.0,9000.0,900.0,9000.0,5800.0,13900.0,900.0,0
83000.0,1,2,1,34,2,1,-1,2,0,-1,150200.0,17100.0,62600.0,47200.0,83300.0,61300.0,7400.0,2200.0,11600.0,1300.0,13400.0,10800.0,0
131000.0,2,2,2,46,1,-1,2,1,0,-1,54700.0,93800.0,57400.0,19100.0,10800.0,81900.0,24400.0,14100.0,1900.0,16600.0,3500.0,13600.0,0
146000.0,2,2,1,32,0,0,0,-1,0,0,63700.0,49900.0,19100.0,14800.0,13500.0,53200.0,5400.0,12500.0,15500.0,7400.0,5700.0,5300.0,0
198000.0,1,1,1,53,-1,-1,0,-1,-1,-1,168100.0,10200.0,130600.0,127400.0,52400.0,70400.0,14200.0,27800.0,4200.0,6200.0,17500.0,18600.0,1
114000.0,2,2,1,33,0,3,1,-1,0,-1,62700.0,81000.0,46400.0,21500.0,10400.0,38100.0,5500.0,61600.0,2000.0,1900.0,16100.0,7100.0,0
238000.0,2,3,1,47,1,2,-1,0,0,0,12000.0,79300.0,72400.0,17500.0,78600.0,6200.0,4200.0,9300.0,11700.0,700.0,10800.0,16100.0,0
236000.0,1,1,2,43,1,1,1,0,-1,-1,84100.0,85900.0,87000.0,4600.0,14800.0,60200.0,800.0,10000.0,3400.0,41300.0,29800.0,2200.0,0
319000.0,1,1,1,40,-1,-1,-1,0,0,-1,13500.0,11500.0,129200.0,31500.0,34100.0,87700.0,16400.0,20500.0,7200.0,4200.0,11900.0,27900.0,0
136000.0,1,1,2,47,0,1,-1,-1,0,0,65800.0,90700.0,37000.0,69200.0,77500.0,24900.0,7500.0,1800.0,21400.0,10000.0,12800.0,9100.0,0
170000.0,2,3,2,47,-1,0,0,1,1,0,72200.0,46700.0,39100.0,272700.0,86100.0,43600.0,11100.0,14600.0,24900.0,20800.0,5700.0,8500.0,0
120000.0,1,2,1,33,2,-1,0,1,2,0,64800.0,45100.0,73800.0,18900.0,65400.0,49000.0,12900.0,11300.0,3100.0,25200.0,15100.0,23900.0,0
65000.0,2,2,2,34,0,1,1,-1,0,-1,4800.0,93400.0,13600.0,115700.0,74500.0,39900.0,2200.0,27000.0,34800.0,9500.0,8000.0,13500.0,0
487000.0,2,2,2,39,0,-1,1,1,1,0,8900.0,73800.0,25900.0,69800.0,54100.0,50700.0,15800.0,35800.0,2900.0,22000.0,19600.0,8900.0,1
292000.0,2,2,2,50,-1,1,-1,0,0,-1,69500.0,54300.0,2300.0,34100.0,12600.0,34500.0,4600.0,1800.0,6100.0,5900.0,2600.0,2400.0,0
233000.0,2,2,2,40,0,2,-1,0,0,0,82100.0,5000.0,44500.0,89800.0,152200.0,93300.0,2700.0,16300.0,13500.0,24100.0,17900.0,3900.0,0
132000.0,2,2,1,49,-1,0,0,0,1,1,31500.0,88200.0,29100.0,58100.0,32600.0,42800.0,10000.0,13000.0,17100.0,25200.0,36100.0,6000.0,0
60000.0,2,1,2,38,-1,-1,-1,-1,0,1,47600.0,44800.0,14200.0,56200.0,81500.0,63200.0,5500.0,7100.0,24300.0,47400.0,29100.0,32100.0,0
262000.0,1,1,2,29,-1,0,0,0,0,-1,11500.0,31600.0,33100.0,49800.0,105200.0,71300.0,1900.0,11500.0,700.0,15300.0,19700.0,1100.0,0
119000.0,2,2,1,22,0,2,0,-1,-1,-1,86100.0,63400.0,34500.0,54300.0,191300.0,47200.0,1400.0,1600.0,15100.0,11900.0,9600.0,2500.0,0
181000.0,1,1,1,41,2,0,-1,-1,1,0,2700.0,36200.0,84800.0,36000.0,32200.0,18200.0,18100.0,26000.0,3900.0,2500.0,30100.0,23300.0,0
83000.0,2,2,1,30,1,-1,-1,-1,0,-1,120900.0,54000.0,48300.0,48500.0,62800.0,62600.0,19800.0,6400.0,15600.0,7700.0,20200.0,6900.0,1
160000.0,1,1,2,42,0,1,0,2,-1,2,44600.0,52700.0,12300.0,10700.0,54900.0,67500.0,2400.0,29200.0,9000.0,7600.0,9600.0,5100.0,0
88000.0,2,2,2,37,3,1,0,0,3,0,25100.0,20600.0,28400.0,63700.0,59600.0,87300.0,11700.0,16000.0,7200.0,20200.0,1200.0,2200.0,0
90000.0,2,1,1,31,1,0,-1,1,0,0,34400.0,75500.0,4400.0,26300.0,140900.0,15200.0,13800.0,400.0,5200.0,8300.0,14500.0,24800.0,0
159000.0,2,2,2,27,2,-1,0,0,0,1,26800.0,49300.0,27900.0,23500.0,50900.0,11900.0,14400.0,11800.0,8100.0,4700.0,32700.0,6000.0,0
33000.0,2,2,2,31,-1,-1,2,-1,0,0,102900.0,118000.0,42900.0,86500.0,87500.0,104000.0,9900.0,14900.0,8400.0,17000.0,4500.0,4300.0,0
34000.0,2,3,2,25,0,-1,-1,0,0,0,39200.0,163500.0,64700.0,23400.0,149800.0,14100.0,500.0,25400.0,30700.0,7900.0,6800.0,8900.0,0
72000.0,1,1,2,26,0,1,2,3,-1,-1,43900.0,38800.0,52400.0,193300.0,49900.0,31400.0,15800.0,8400.0,10300.0,15600.0,6100.0,8100.0,0
112000.0,2,1,2,21,2,0,0,0,2,-1,36700.0,16700.0,20700.0,53600.0,54900.0,148400.0,12300.0,2000.0,7500.0,4300.0,9600.0,4700.0,0
243000.0,2,2,1,21,0,-1,-1,0,0,0,25700.0,65300.0,99300.0,41400.0,49500.0,90700.0,46800.0,8700.0,8500.0,26900.0,5600.0,21200.0,0
117000.0,1,2,2,36,0,0,1,3,-1,1,19000.0,7900.0,17100.0,43500.0,82100.0,25900.0,13900.0,8200.0,20400.0,5600.0,4600.0,5300.0,0
131000.0,1,3,2,53,-1,0,-1,-1,-1,0,48100.0,34800.0,85100.0,22400.0,88900.0,79400.0,8300.0,7100.0,6200.0,1100.0,6000.0,9800.0,0
106000.0,1,3,1,37,0,0,-1,1,2,-1,65300.0,18800.0,38900.0,10700.0,74400.0,59000.0,2700.0,15200.0,1900.0,13000.0,4200.0,9400.0,0
170000.0,2,3,1,37,3,0,3,0,1,0,96100.0,38500.0,20000.0,36600.0,81700.0,95700.0,11200.0,1400.0,5200.0,19900.0,60000.0,19800.0,0
65000.0,2,1,1,46,-1,0,1,-1,-1,-1,27900.0,9300.0,3200.0,81000.0,125200.0,15200.0,17500.0,15800.0,10900.0,900.0,11500.0,4600.0,0
122000.0,1,1,2,37,0,0,0,-1,1,0,104300.0,47700.0,31200.0,17200.0,81300.0,175300.0,16500.0,39200.0,10900.0,62200.0,57600.0,25900.0,0
179000.0,1,2,1,36,0,0,0,0,0,1,41000.0,97600.0,43800.0,47200.0,121100.0,81800.0,3200.0,15900.0,9500.0,18600.0,7700.0,7400.0,0
158000.0,2,2,2,23,-1,0,0,0,0,0,76600.0,60900.0,29800.0,31500.0,8400.0,61000.0,6700.0,23300.0,9900.0,1900.0,2100.0,14900.0,0
135000.0,2,1,2,35,-1,-1,0,2,-1,-1,81000.0,30300.0,27100.0,64800.0,5700.0,73000.0,6100.0,1300.0,5000.0,11100.0,17000.0,1700.0,0
136000.0,2,1,2,30,0,3,0,0,0,-1,68200.0,13000.0,61700.0,56100.0,58700.0,13300.0,2100.0,4900.0,13000.0,2500.0,1000.0,19700.0,1
192000.0,2,2,2,34,0,0,-1,0,-1,0,30300.0,22600.0,13300.0,15900.0,34200.0,83900.0,2700.0,6600.0,1600.0,13800.0,18800.0,23300.0,0
502000.0,2,3,2,30,0,0,2,0,1,1,55500.0,23900.0,34400.0,9600.0,29600.0,94100.0,18600.0,29100.0,21300.0,19000.0,3300.0,12200.0,0
69000.0,1,2,1,30,1,-1,0,0,0,0,44800.0,33700.0,54100.0,141300.0,31500.0,37900.0,24100.0,11300.0,24800.0,2700.0,12300.0,35900.0,0
511000.0,2,2,2,33,1,0,-1,-1,-1,-1,56200.0,8700.0,32000.0,50500.0,16700.0,156300.0,10900.0,2700.0,25000.0,19000.0,5100.0,12100.0,1
66000.0,1,2,2,36,1,0,0,-1,-1,0,19800.0,46900.0,84500.0,40400.0,14100.0,53900.0,3700.0,12500.0,300.0,19500.0,400.0,9100.0,0
12000.0,2,2,1,26,1,-1,1,-1,0,1,47400.0,28400.0,30800.0,325600.0,26000.0,70400.0,6500.0,15700.0,7600.0,5300.0,13800.0,27100.0,0
86000.0,2,3,1,33,0,-1,2,1,-1,-1,59100.0,19800.0,57300.0,40100.0,7800.0,23000.0,8600.0,12100.0,11300.0,7300.0,19900.0,10600.0,0
172000.0,2,1,2,34,0,1,0,2,0,3,41000.0,139900.0,112000.0,29100.0,43400.0,93000.0,7900.0,22100.0,22100.0,13800.0,16700.0,36700.0,0
436000.0,2,4,1,36,-1,-1,-1,0,0,0,44000.0,21100.0,7800.0,10200.0,52800.0,35000.0,8400.0,7900.0,24400.0,5200.0,5200.0,26200.0,0
60000.0,2,1,1,45,1,3,0,0,0,3,68000.0,103400.0,82000.0,27500.0,14000.0,23500.0,6000.0,8400.0,8600.0,7700.0,7900.0,7400.0,0
191000.0,1,1,3,44,-1,2,0,2,0,-1,70900.0,42800.0,19300.0,57200.0,80200.0,42000.0,13700.0,7600.0,4300.0,5100.0,8800.0,1100.0,0
38000.0,1,2,1,45,2,-1,-1,-1,0,2,41000.0,67300.0,65200.0,32200.0,37600.0,95200.0,8300.0,4700.0,9800.0,7300.0,34800.0,31400.0,0
426000.0,1,1,1,42,1,1,0,-1,0,1,41200.0,13500.0,46500.0,34000.0,36400.0,34100.0,1600.0,39200.0,8400.0,4600.0,17000.0,6100.0,0
296000.0,1,1,2,60,-1,0,0,0,-1,1,8600.0,65900.0,84000.0,9500.0,27300.0,4400.0,16200.0,5300.0,9200.0,4900.0,24400.0,11000.0,0
91000.0,1,3,1,36,1,0,0,-1,0,0,14900.0,29200.0,27300.0,3300.0,139100.0,50300.0,16500.0,24500.0,3600.0,8200.0,2300.0,2900.0,0
328000.0,1,1,1,26,0,0,0,-1,0,0,112400.0,16400.0,3600.0,1800.0,6800.0,59800.0,26300.0,14100.0,35700.0,26400.0,7100.0,8500.0,1
122000.0,1,4,1,51,0,0,0,0,0,0,15500.0,52200.0,18400.0,24900.0,48900.0,108700.0,29700.0,14000.0,13700.0,26900.0,7600.0,8300.0,0
306000.0,2,2,2,36,-1,1,0,2,0,1,153200.0,35200.0,89900.0,38500.0,37400.0,17800.0,13600.0,1300.0,19200.0,5200.0,4400.0,8600.0,0
134000.0,2,3,1,50,1,3,0,1,3,1,57800.0,110400.0,11700.0,75000.0,78000.0,34800.0,21100.0,21900.0,26000.0,16400.0,7900.0,400.0,0
138000.0,1,3,2,34,0,2,1,0,3,0,47100.0,21500.0,83400.0,13700.0,31300.0,156900.0,9800.0,19200.0,5300.0,9100.0,13300.0,1400.0,0
92000.0,1,2,1,49,0,0,3,0,0,3,34500.0,68900.0,37300.0,65100.0,86200.0,96900.0,5700.0,3600.0,20300.0,26700.0,5200.0,11900.0,0
209000.0,2,2,2,57,2,0,0,0,-1,1,45400.0,40200.0,29600.0,47400.0,59400.0,105800.0,7200.0,43100.0,300.0,4300.0,5200.0,19500.0,0
146000.0,1,4,1,22,0,0,1,3,2,-1,98600.0,37800.0,20100.0,24500.0,28900.0,26700.0,16800.0,3000.0,3500.0,15400.0,30300.0,9700.0,0
194000.0,2,2,1,27,1,0,-1,0,0,2,63300.0,28400.0,126300.0,36000.0,122700.0,36300.0,17400.0,2200.0,16600.0,12200.0,9500.0,37000.0,0
29000.0,1,1,2,42,3,1,2,0,3,1,33700.0,46000.0,19200.0,39300.0,26800.0,110100.0,12300.0,37400.0,5900.0,15800.0,29600.0,21500.0,0
314000.0,2,4,2,44,0,0,-1,1,0,1,39900.0,54300.0,68400.0,91600.0,45300.0,44500.0,9400.0,3600.0,14300.0,11700.0,4800.0,2600.0,0
366000.0,2,1,1,36,-1,-1,-1,3,0,0,92400.0,53200.0,58500.0,37100.0,117400.0,75800.0,21700.0,41100.0,22800.0,14700.0,4800.0,3400.0,0
146000.0,1,1,1,37,1,0,0,-1,1,-1,38800.0,24200.0,10300.0,76500.0,51100.0,4900.0,15300.0,14900.0,16500.0,9800.0,5400.0,4700.0,0
479000.0,1,2,2,28,-1,-1,-1,1,1,0,9100.0,64100.0,66300.0,20800.0,48700.0,94400.0,6900.0,8600.0,23900.0,2500.0,3900.0,9900.0,0
409000.0,2,2,2,46,-1,-1,1,0,-1,0,29500.0,25700.0,47300.0,25000.0,62800.0,102000.0,6900.0,5900.0,16200.0,2100.0,16400.0,500.0,0
212000.0,1,2,2,46,0,0,1,1,0,0,39000.0,106400.0,8000.0,113500.0,9100.0,63900.0,19400.0,2200.0,6000.0,16900.0,1400.0,40100.0,0
331000.0,1,2,2,41,2,0,-1,0,0,3,24900.0,67600.0,44900.0,14000.0,77800.0,15500.0,18700.0,8400.0,22800.0,400.0,6200.0,12100.0,0
275000.0,2,1,2,23,0,0,0,2,3,-1,25800.0,64200.0,39100.0,51300.0,46700.0,23500.0,6900.0,2900.0,12100.0,41400.0,6700.0,7900.0,0
22000.0,2,2,2,37,1,1,0,3,1,2,8100.0,21500.0,147400.0,45200.0,20900.0,15600.0,6200.0,6200.0,9600.0,1200.0,8100.0,27900.0,0
107000.0,1,2,1,34,0,0,0,0,0,1,85000.0,17400.0,26800.0,43800.0,71700.0,30800.0,29600.0,3200.0,23800.0,1100.0,4800.0,19400.0,0
222000.0,2,2,2,34,0,0,0,-1,-1,0,196000.0,51000.0,29500.0,32900.0,16000.0,168300.0,10100.0,10800.0,17200.0,16600.0,9600.0,9300.0,0
382000.0,1,3,2,21,0,0,0,0,1,0,27900.0,8300.0,47600.0,67600.0,49000.0,49600.0,6300.0,7500.0,8900.0,1700.0,11100.0,2400.0,0
36000.0,2,3,2,30,0,-1,3,0,0,1,43000.0,56800.0,35400.0,22900.0,21200.0,60400.0,10000.0,17900.0,6400.0,5400.0,7200.0,17500.0,0
23000.0,1,2,1,37,-1,0,1,0,1,-1,51300.0,100600.0,33400.0,199600.0,56400.0,27000.0,11600.0,12700.0,15900.0,8800.0,18900.0,6300.0,0
128000.0,1,2,2,36,0,-1,-1,0,-1,-1,167000.0,105800.0,41900.0,82900.0,48300.0,163300.0,7100.0,7700.0,25000.0,1100.0,7500.0,4300.0,0
14000.0,1,2,2,34,0,0,-1,-1,-1,0,38300.0,48400.0,63300.0,29300.0,20300.0,28000.0,17800.0,1900.0,9600.0,2100.0,4400.0,19500.0,0
124000.0,2,2,1,30,0,0,0,0,0,0,3700.0,21200.0,59600.0,94800.0,19700.0,113200.0,17800.0,10000.0,3300.0,4600.0,2800.0,3100.0,0
175000.0,2,2,2,36,-1,1,0,-1,0,0,25700.0,25700.0,110300.0,72000.0,39300.0,30900.0,4300.0,9200.0,9700.0,4400.0,21500.0,3900.0,0
58000.0,2,2,1,27,0,0,-1,1,0,0,33700.0,14700.0,119900.0,10300.0,11500.0,27200.0,1900.0,17300.0,16000.0,6000.0,33000.0,9900.0,0
127000.0,2,2,1,39,0,-1,-1,-1,3,1,22400.0,81100.0,57500.0,44100.0,33300.0,32700.0,14400.0,13900.0,10500.0,23700.0,14300.0,43700.0,0
258000.0,1,4,2,40,2,0,3,0,-1,-1,27600.0,27400.0,38400.0,18100.0,33900.0,20900.0,1400.0,600.0,66200.0,4200.0,400.0,1900.0,0
86000.0,1,1,2,28,0,0,0,0,-1,0,10300.0,18300.0,59200.0,52300.0,35700.0,55100.0,6300.0,23700.0,10100.0,13100.0,43700.0,10200.0,0
67000.0,2,2,1,43,1,-1,2,0,-1,1,71700.0,103100.0,64700.0,26800.0,59600.0,47800.0,10000.0,21500.0,38500.0,5400.0,3700.0,24800.0,0
123000.0,1,3,2,28,0,1,-1,0,0,-1,22100.0,41000.0,9600.0,58500.0,66000.0,90800.0,12200.0,20700.0,12400.0,300.0,5700.0,7400.0,0
52000.0,2,3,1,37,3,0,1,0,0,-1,53900.0,26300.0,62300.0,75600.0,12600.0,67900.0,2400.0,19300.0,36800.0,35500.0,17300.0,800.0,0
457000.0,1,2,2,42,-1,0,0,1,0,3,31500.0,81700.0,89000.0,89800.0,26100.0,7700.0,8300.0,36400.0,23700.0,9700.0,2600.0,5300.0,0
137000.0,2,2,2,35,0,0,0,3,1,0,70600.0,54800.0,123200.0,10000.0,13700.0,42200.0,7800.0,5500.0,3700.0,8600.0,2800.0,8200.0,0
73000.0,1,2,2,30,0,0,0,2,0,0,112100.0,8500.0,95500.0,44900.0,43300.0,38700.0,12900.0,9200.0,32300.0,6900.0,17900.0,40000.0,0
157000.0,2,1,2,35,1,0,0,-1,-1,0,75700.0,32400.0,31900.0,50600.0,94100.0,46000.0,8300.0,13700.0,8300.0,5500.0,9100.0,5900.0,0
122000.0,2,2,1,42,0,2,0,3,2,0,30500.0,27400.0,87400.0,72000.0,55200.0,43800.0,5500.0,7300.0,10500.0,6900.0,4100.0,1700.0,0
112000.0,1,2,1,38,1,0,-1,0,0,3,63000.0,5500.0,103900.0,89900.0,39600.0,21600.0,1900.0,10000.0,1600.0,21900.0,45400.0,10000.0,0
86000.0,1,1,2,31,0,1,0,0,-1,-1,32900.0,14300.0,48100.0,42600.0,6400.0,87000.0,6500.0,21300.0,500.0,900.0,19600.0,8300.0,0
82000.0,2,3,1,31,0,-1,0,-1,2,0,45300.0,41700.0,55000.0,6700.0,109800.0,13000.0,6700.0,10600.0,1300.0,26500.0,4000.0,13300.0,0
30000.0,1,2,2,35,0,2,2,2,2,0,18500.0,42600.0,30300.0,107100.0,120200.0,80800.0,2800.0,3000.0,4200.0,29700.0,700.0,6400.0,0
330000.0,2,3,2,43,0,3,-1,0,1,-1,85300.0,14500.0,155900.0,39400.0,33600.0,65300.0,11600.0,17700.0,12000.0,22200.0,16700.0,12300.0,0
202000.0,2,2,2,38,-1,0,0,0,0,1,64300.0,71100.0,39400.0,96800.0,20800.0,56300.0,22100.0,35300.0,7400.0,21200.0,20900.0,5100.0,0
168000.0,2,2,2,33,-1,0,1,0,-1,-1,69500.0,12400.0,38200.0,28100.0,9700.0,55000.0,9000.0,9400.0,8300.0,3800.0,9800.0,6500.0,0
121000.0,2,1,2,32,-1,-1,0,-1,2,3,126800.0,13500.0,187300.0,26000.0,156200.0,3300.0,15000.0,13500.0,12000.0,7700.0,25700.0,1500.0,0
57000.0,1,2,1,23,0,0,0,1,0,1,84100.0,147400.0,29200.0,30100.0,17400.0,16100.0,8100.0,4600.0,9300.0,6400.0,2300.0,23800.0,0
69000.0,1,2,1,55,-1,-1,0,1,-1,0,31600.0,93100.0,75900.0,13600.0,28500.0,23500.0,4700.0,32400.0,3500.0,3700.0,5700.0,12300.0,0
34000.0,1,3,2,32,0,-1,1,0,-1,-1,58400.0,1400.0,37800.0,20900.0,40500.0,105900.0,8300.0,2000.0,3700.0,14700.0,3600.0,25600.0,0
77000.0,1,2,1,29,0,0,2,-1,-1,-1,7000.0,115600.0,28500.0,23200.0,19300.0,73200.0,18000.0,2000.0,17600.0,6500.0,19700.0,35300.0,0
50000.0,2,2,1,47,0,-1,2,0,2,0,10900.0,26500.0,40800.0,24400.0,47300.0,109000.0,31500.0,37100.0,3700.0,9200.0,9200.0,4700.0,0
395000.0,2,2,1,31,-1,2,-1,0,0,-1,73400.0,27100.0,15500.0,45400.0,61900.0,72200.0,7200.0,13400.0,8600.0,26000.0,15500.0,3300.0,0
247000.0,2,1,2,38,0,0,-1,-1,2,2,104000.0,90300.0,36700.0,6200.0,18800.0,58300.0,16700.0,14500.0,5100.0,13400.0,9200.0,19100.0,0
141000.0,1,3,2,34,0,0,-1,0,-1,1,43900.0,3300.0,4500.0,85300.0,49200.0,19900.0,9400.0,1900.0,21200.0,19800.0,12300.0,34100.0,0
63000.0,1,2,2,33,-1,1,0,-1,2,0,16500.0,59800.0,118400.0,24800.0,10400.0,7900.0,2000.0,7900.0,32400.0,8200.0,8700.0,11300.0,0
52000.0,2,2,1,40,1,0,-1,0,-1,0,121200.0,21300.0,98900.0,11300.0,74300.0,12000.0,7000.0,2400.0,1500.0,26400.0,2300.0,2600.0,0
115000.0,1,2,1,39,1,0,2,0,-1,0,236300.0,24600.0,148700.0,18800.0,42300.0,110600.0,3800.0,21700.0,400.0,5600.0,8100.0,4100.0,1
254000.0,1,2,2,26,-1,2,-1,1,-1,0,18600.0,96300.0,19000.0,82800.0,83500.0,129800.0,27400.0,45500.0,6600.0,4800.0,9600.0,20600.0,0
35000.0,1,1,1,33,0,-1,0,-1,-1,0,93500.0,27500.0,69100.0,78100.0,31200.0,77100.0,21900.0,8800.0,18400.0,24400.0,4500.0,5400.0,0
200000.0,2,2,3,41,-1,0,1,0,-1,-1,74000.0,89800.0,22700.0,25800.0,57200.0,33300.0,3000.0,16800.0,19100.0,18000.0,7500.0,7200.0,0
77000.0,2,2,2,39,1,0,0,3,0,1,20800.0,2200.0,71900.0,28600.0,190200.0,47000.0,20400.0,9700.0,14400.0,4700.0,7600.0,8800.0,0
89000.0,1,2,1,33,0,2,0,1,-1,1,87800.0,57700.0,109900.0,36900.0,76200.0,36400.0,8900.0,9900.0,8000.0,16600.0,13100.0,5200.0,0
138000.0,2,2,3,27,3,2,-1,-1,-1,2,5100.0,13100.0,111500.0,29800.0,39500.0,94200.0,7400.0,15700.0,800.0,18900.0,9400.0,6500.0,1
65000.0,2,2,2,47,0,0,2,0,0,0,74800.0,94600.0,3000.0,58800.0,90700.0,104500.0,13100.0,20100.0,13600.0,20800.0,10100.0,11900.0,0
110000.0,2,2,2,41,0,-1,0,1,-1,0,6700.0,68000.0,47000.0,16600.0,39800.0,115200.0,25200.0,12000.0,4700.0,5100.0,2000.0,24900.0,0
60000.0,2,2,2,58,0,0,3,0,0,2,19400.0,74800.0,4200.0,58100.0,11300.0,2500.0,11200.0,4500.0,29000.0,9500.0,15300.0,6000.0,0
82000.0,1,1,2,36,1,-1,1,1,0,1,32900.0,68500.0,44900.0,32400.0,21800.0,137600.0,9800.0,11000.0,5600.0,12800.0,27400.0,18200.0,1
228000.0,1,2,2,41,0,0,2,0,1,0,74400.0,63200.0,28600.0,15500.0,52900.0,22900.0,18400.0,13600.0,42500.0,8400.0,10700.0,17400.0,0
144000.0,2,2,2,38,-1,-1,3,-1,1,0,23400.0,55900.0,37900.0,35600.0,18200.0,18500.0,6700.0,5500.0,24300.0,7200.0,17700.0,12200.0,0
227000.0,2,2,1,22,0,0,0,0,0,0,54900.0,18500.0,10000.0,78300.0,42600.0,16400.0,22600.0,7600.0,15400.0,11400.0,1700.0,19600.0,1
76000.0,2,1,1,38,0,1,0,0,-1,3,39100.0,20500.0,40500.0,30200.0,17700.0,43600.0,16700.0,3600.0,4100.0,4800.0,2800.0,7100.0,0
201000.0,2,3,2,21,-1,-1,0,-1,0,-1,88200.0,12900.0,65000.0,35100.0,1900.0,9400.0,9200.0,8100.0,13000.0,38500.0,6700.0,13100.0,0
26000.0,1,1,1,28,0,1,0,0,0,0,1100.0,7600.0,62300.0,49300.0,26900.0,94600.0,23500.0,34100.0,9800.0,7300.0,5300.0,5800.0,1
138000.0,1,1,1,38,2,-1,0,0,0,0,51000.0,24200.0,92600.0,86400.0,52000.0,32500.0,4600.0,600.0,8000.0,3600.0,12700.0,14100.0,0
211000.0,1,2,1,35,1,0,0,-1,-1,1,78800.0,5700.0,71400.0,37400.0,69900.0,36100.0,3800.0,17300.0,800.0,11000.0,14300.0,19000.0,0
25000.0,2,4,2,21,-1,0,0,0,0,0,71600.0,33200.0,97300.0,35900.0,26700.0,70100.0,9200.0,9500.0,3600.0,13100.0,13000.0,10500.0,1
